source airport, destination airport, distance (weighted km), number of passengers, aircraft type, expected time, ticket cost, net profit
Charlotte Douglas International Airport,Seattle-Tacoma International Airport,3603.717188574698,7,Boeing 767-800,319.27014370277664,626.1395196486951,-31119.134126540142
Charlotte Douglas International Airport,Seattle-Tacoma International Airport,3603.717188574698,7,Airbus A200-100,338.0245174631952,699.1955268007645,-23423.05014782561
Charlotte Douglas International Airport,Seattle-Tacoma International Airport,3603.717188574698,7,Airbus A220-300,338.0245174631952,520.8626495011251,-21355.36862954613
Charlotte Douglas International Airport,Phoenix Sky Harbor International Airport,2814.353475435883,9,Boeing 737-600,265.4987735979528,663.3465622945548,-17711.353213264614
Charlotte Douglas International Airport,Phoenix Sky Harbor International Airport,2814.353475435883,9,Boeing 767-800,265.4987735979528,504.4416286136598,-24061.86568487157
Charlotte Douglas International Airport,Phoenix Sky Harbor International Airport,2814.353475435883,9,Airbus A200-100,279.5242422799826,567.6764024541297,-17881.806677305085
Charlotte Douglas International Airport,Phoenix Sky Harbor International Airport,2814.353475435883,9,Airbus A220-300,279.5242422799826,425.0255603110349,-16575.99685213036
Charlotte Douglas International Airport,Newark Liberty International Airport,854.7768650250047,12,Boeing 737-600,125.17272657478634,279.4864633516796,-6623.829181434805
Charlotte Douglas International Airport,Newark Liberty International Airport,854.7768650250047,12,Boeing 767-800,125.17272657478634,202.32951370491537,-9044.129262609717
Charlotte Douglas International Airport,Newark Liberty International Airport,854.7768650250047,12,Airbus A200-100,127.7048255717134,241.1833098509954,-6873.72433075337
Charlotte Douglas International Airport,Newark Liberty International Airport,854.7768650250047,12,Airbus A220-300,127.7048255717134,187.11226982039864,-6736.0417135343505
Charlotte Douglas International Airport,San Francisco International Airport,3629.8154636653085,13,Boeing 737-600,321.0479553574504,823.0868438547982,-18684.07135550392
Charlotte Douglas International Airport,San Francisco International Airport,3629.8154636653085,13,Boeing 767-800,321.0479553574504,630.1631465082958,-27538.12950241252
Charlotte Douglas International Airport,San Francisco International Airport,3629.8154636653085,13,Airbus A200-100,339.9586781665507,703.5438674069293,-19347.456353690555
Charlotte Douglas International Airport,San Francisco International Airport,3629.8154636653085,13,Airbus A220-300,339.9586781665507,524.0312556530606,-18341.093947857124
Charlotte Douglas International Airport,George Bush Intercontinental Airport,1457.9702340766682,13,Boeing 737-600,166.26219313143918,397.6455927757182,-9026.554956008804
Charlotte Douglas International Airport,George Bush Intercontinental Airport,1457.9702340766682,13,Boeing 767-800,166.26219313143918,295.32512482568654,-12905.707954882502
Charlotte Douglas International Airport,George Bush Intercontinental Airport,1457.9702340766682,13,Airbus A200-100,172.40789145992957,341.6838299394077,-9396.305323333712
Charlotte Douglas International Airport,George Bush Intercontinental Airport,1457.9702340766682,13,Airbus A220-300,172.40789145992957,260.3463135780059,-9112.120975230207
Charlotte Douglas International Airport,Logan International Airport,1178.2885808321491,9,Boeing 737-600,147.2103093954365,342.8589482951856,-9154.333919481454
Charlotte Douglas International Airport,Logan International Airport,1178.2885808321491,9,Boeing 767-800,147.2103093954365,252.20600648452657,-12030.226509311917
Charlotte Douglas International Airport,Logan International Airport,1178.2885808321491,9,Airbus A200-100,151.68049620959465,295.0849231005401,-9295.175077667012
Charlotte Douglas International Airport,Logan International Airport,1178.2885808321491,9,Airbus A220-300,151.68049620959465,226.39000788434245,-8829.210307489355
Charlotte Douglas International Airport,Fort Lauderdale-Hollywood International Airport,1025.01868860426,5,Boeing 737-600,136.76958104203806,312.8350157359859,-9604.034983094765
Charlotte Douglas International Airport,Fort Lauderdale-Hollywood International Airport,1025.01868860426,5,Boeing 767-800,136.76958104203806,228.57605956293418,-11817.382279403697
Charlotte Douglas International Airport,Fort Lauderdale-Hollywood International Airport,1025.01868860426,5,Airbus A200-100,140.32156150891117,269.54799800632804,-9568.953929224646
Charlotte Douglas International Airport,Fort Lauderdale-Hollywood International Airport,1025.01868860426,5,Airbus A220-300,140.32156150891117,207.78142468358843,-8934.601261394302
Charlotte Douglas International Airport,Minneapolis-Saint Paul International Airport,1487.016333887357,7,Boeing 737-600,168.24081028475584,403.3354130603652,-11575.72635483248
Charlotte Douglas International Airport,Minneapolis-Saint Paul International Airport,1487.016333887357,7,Boeing 767-800,168.24081028475584,299.8032241237883,-14900.220238952279
Charlotte Douglas International Airport,Minneapolis-Saint Paul International Airport,1487.016333887357,7,Airbus A200-100,174.56051743404186,346.5233197071809,-11608.53121019056
Charlotte Douglas International Airport,Minneapolis-Saint Paul International Airport,1487.016333887357,7,Airbus A220-300,174.56051743404186,263.8728167752611,-10818.785487785704
Charlotte Douglas International Airport,LaGuardia Airport,879.5683379130785,12,Boeing 737-600,126.86151900585403,284.34284772838447,-6738.92549116271
Charlotte Douglas International Airport,LaGuardia Airport,879.5683379130785,12,Boeing 767-800,126.86151900585403,206.15166807547016,-9214.979562973514
Charlotte Douglas International Airport,LaGuardia Airport,879.5683379130785,12,Airbus A200-100,129.5421382857505,245.31391878478794,-6991.446685366456
Charlotte Douglas International Airport,LaGuardia Airport,879.5683379130785,12,Airbus A220-300,129.5421382857505,190.1222163872105,-6844.399789939578
Charlotte Douglas International Airport,Detroit Metropolitan Airport,803.5706067903895,8,Boeing 737-600,121.68456184490792,269.45570505011347,-7463.923029888141
Charlotte Douglas International Airport,Detroit Metropolitan Airport,803.5706067903895,8,Boeing 767-800,121.68456184490792,194.4349354120161,-9468.981354565183
Charlotte Douglas International Airport,Detroit Metropolitan Airport,803.5706067903895,8,Airbus A200-100,123.90989536657887,232.65162523972182,-7561.177820290959
Charlotte Douglas International Airport,Detroit Metropolitan Airport,803.5706067903895,8,Airbus A220-300,123.90989536657887,180.89528941474046,-7235.811576589619
Charlotte Douglas International Airport,Philadelphia International Airport,724.8770665195759,11,Boeing 737-600,116.32396645861272,254.04048219328124,-6274.799910174046
Charlotte Douglas International Airport,Philadelphia International Airport,724.8770665195759,11,Boeing 767-800,116.32396645861272,182.30258408950925,-8331.228092890571
Charlotte Douglas International Airport,Philadelphia International Airport,724.8770665195759,11,Airbus A200-100,118.07786422002648,219.54017188066177,-6476.4350704795215
Charlotte Douglas International Airport,Philadelphia International Airport,724.8770665195759,11,Airbus A220-300,118.07786422002648,171.34106274826627,-6339.619321685852
Charlotte Douglas International Airport,Salt Lake City International Airport,2742.1826517702457,2,Boeing 737-600,260.58250495587936,649.2090698556798,-21878.345654136403
Charlotte Douglas International Airport,Salt Lake City International Airport,2742.1826517702457,2,Boeing 767-800,260.58250495587936,493.314898453434,-26984.324945402837
Charlotte Douglas International Airport,Salt Lake City International Airport,2742.1826517702457,2,Airbus A200-100,274.1756140438929,555.6517256493945,-21392.591437501687
Charlotte Douglas International Airport,Salt Lake City International Airport,2742.1826517702457,2,Airbus A220-300,274.1756140438929,416.26326030985706,-19148.109974253424
Charlotte Douglas International Airport,Ronald Reagan Washington National Airport,534.5872163368404,4,Boeing 737-600,96.52154070439339,216.76473582496038,-6871.442125651243
Charlotte Douglas International Airport,Ronald Reagan Washington National Airport,534.5872163368404,4,Boeing 767-800,96.52154070439339,152.96519111444192,-8061.265571731088
Charlotte Douglas International Airport,Ronald Reagan Washington National Airport,534.5872163368404,4,Airbus A200-100,97.3814781610761,187.83519982339598,-6855.984793553954
Charlotte Douglas International Airport,Ronald Reagan Washington National Airport,534.5872163368404,4,Airbus A220-300,97.3814781610761,148.23786578040077,-6522.466094337634
Charlotte Douglas International Airport,San Diego International Airport,3289.4046960194587,6,Boeing 737-600,297.8592109674061,756.4040154032189,-22465.1992574756
Charlotte Douglas International Airport,San Diego International Airport,3289.4046960194587,6,Boeing 767-800,297.8592109674061,577.6812907825157,-29288.441442673546
Charlotte Douglas International Airport,San Diego International Airport,3289.4046960194587,6,Airbus A200-100,314.7306074418089,646.8266338506478,-22315.518867847346
Charlotte Douglas International Airport,San Diego International Airport,3289.4046960194587,6,Airbus A220-300,314.7306074418089,482.7017942690089,-20273.475359298372
Charlotte Douglas International Airport,Baltimore/Washington International Airport,583.3479741771591,4,Boeing 737-600,106.68302011376144,226.31644675561378,-7174.2313621529565
Charlotte Douglas International Airport,Baltimore/Washington International Airport,583.3479741771591,4,Boeing 767-800,106.68302011376144,160.48274138393765,-8457.440470933514
Charlotte Douglas International Airport,Baltimore/Washington International Airport,583.3479741771591,4,Airbus A200-100,107.58904808793038,195.95942958832472,-7152.519179973853
Charlotte Douglas International Airport,Baltimore/Washington International Airport,583.3479741771591,4,Airbus A220-300,107.58904808793038,154.15793661762868,-6782.949211175662
Charlotte Douglas International Airport,Tampa International Airport,816.4489811847021,6,Boeing 737-600,122.56183530501096,271.97844085077594,-8077.7596932680435
Charlotte Douglas International Airport,Tampa International Airport,816.4489811847021,6,Boeing 767-800,122.56183530501096,196.4204219217967,-9958.515391435092
Charlotte Douglas International Airport,Tampa International Airport,816.4489811847021,6,Airbus A200-100,124.86432034639454,234.79734399415133,-8100.508367798222
Charlotte Douglas International Airport,Tampa International Airport,816.4489811847021,6,Airbus A220-300,124.86432034639454,182.45886004119268,-7663.272121730092
Charlotte Douglas International Airport,Austin-Bergstrom International Airport,1647.7042507264232,4,Boeing 737-600,179.1868536661636,434.81245729995493,-13783.55489640857
Charlotte Douglas International Airport,Austin-Bergstrom International Airport,1647.7042507264232,4,Boeing 767-800,179.1868536661636,324.5768237567987,-17105.19861198329
Charlotte Douglas International Airport,Austin-Bergstrom International Airport,1647.7042507264232,4,Airbus A200-100,186.46920692310312,373.2961922930308,-13625.311018695624
Charlotte Douglas International Airport,Austin-Bergstrom International Airport,1647.7042507264232,4,Airbus A220-300,186.46920692310312,283.38202648625673,-12468.809165395298
Charlotte Douglas International Airport,Washington Dulles International Airport,519.9645016832078,4,Boeing 737-600,95.5254429759443,213.90030242443112,-6780.639586854465
Charlotte Douglas International Airport,Washington Dulles International Airport,519.9645016832078,4,Boeing 767-800,95.5254429759443,150.71077593809946,-7942.457891937841
Charlotte Douglas International Airport,Washington Dulles International Airport,519.9645016832078,4,Airbus A200-100,96.2977789525559,185.39884938720834,-6767.0580026331045
Charlotte Douglas International Airport,Washington Dulles International Airport,519.9645016832078,4,Airbus A220-300,96.2977789525559,146.46251382903108,-6444.350608477367
Charlotte Douglas International Airport,Nashville International Airport,526.6059129846142,4,Boeing 737-600,95.97785518993656,215.20128386385727,-6821.880698484275
Charlotte Douglas International Airport,Nashville International Airport,526.6059129846142,4,Boeing 767-800,95.97785518993656,151.7346965154256,-7996.418506362928
Charlotte Douglas International Airport,Nashville International Airport,526.6059129846142,4,Airbus A200-100,96.78997840671151,186.5054021514766,-6807.447178528896
Charlotte Douglas International Airport,Nashville International Airport,526.6059129846142,4,Airbus A220-300,96.78997840671151,147.26885128367542,-6479.829456481719
Charlotte Douglas International Airport,Paris Charles de Gaulle Airport,6910.626773255556,23,Boeing 737-600,544.5364641851239,1465.7626888416169,-18615.18614828852
Charlotte Douglas International Airport,Paris Charles de Gaulle Airport,6910.626773255556,23,Boeing 767-800,544.5364641851239,1135.9728393219955,-38282.284685151244
Charlotte Douglas International Airport,Paris Charles de Gaulle Airport,6910.626773255556,23,Airbus A200-100,583.1018088180018,1250.1732898161206,-21878.032571782107
Charlotte Douglas International Airport,Paris Charles de Gaulle Airport,6910.626773255556,23,Airbus A220-300,583.1018088180018,922.3563887438492,-23058.90971859623
Seattle-Tacoma International Airport,Hartsfield-Jackson Atlanta International Airport,3564.1026128321414,17,Boeing 737-600,318.57160312085864,810.2143992212868,-15151.00926543806
Seattle-Tacoma International Airport,Hartsfield-Jackson Atlanta International Airport,3564.1026128321414,17,Boeing 767-800,318.57160312085864,620.0320558245139,-24615.272616233196
Seattle-Tacoma International Airport,Hartsfield-Jackson Atlanta International Airport,3564.1026128321414,17,Airbus A200-100,337.0886546364247,692.5951799311227,-16275.986728381386
Seattle-Tacoma International Airport,Hartsfield-Jackson Atlanta International Airport,3564.1026128321414,17,Airbus A220-300,337.0886546364247,516.0530217395823,-15997.643673927052
Seattle-Tacoma International Airport,Dallas/Fort Worth International Airport,2702.9680273574295,21,Boeing 737-600,259.91120901495185,641.5273443609286,-9430.451962105648
Seattle-Tacoma International Airport,Dallas/Fort Worth International Airport,2702.9680273574295,21,Boeing 767-800,259.91120901495185,487.26909598071325,-17395.506726511463
Seattle-Tacoma International Airport,Dallas/Fort Worth International Airport,2702.9680273574295,21,Airbus A200-100,273.26939187891145,549.1180163104541,-10707.801318053856
Seattle-Tacoma International Airport,Dallas/Fort Worth International Airport,2702.9680273574295,21,Airbus A220-300,273.26939187891145,411.50219086258943,-11110.559153289914
Seattle-Tacoma International Airport,Denver International Airport,1659.1827623868949,8,Boeing 737-600,181.96876862941102,437.0609749635648,-12106.589006490742
Seattle-Tacoma International Airport,Denver International Airport,1659.1827623868949,8,Boeing 767-800,181.96876862941102,326.34649043649165,-15893.074084257141
Seattle-Tacoma International Airport,Denver International Airport,1659.1827623868949,8,Airbus A200-100,189.31988713509458,375.2086741784533,-12194.281910799731
Seattle-Tacoma International Airport,Denver International Airport,1659.1827623868949,8,Airbus A220-300,189.31988713509458,284.77563899651494,-11391.025559860596
Seattle-Tacoma International Airport,O'Hare International Airport,2798.7521833282563,26,Boeing 737-600,266.74526627999455,660.2904360373556,-6404.817229562344
Seattle-Tacoma International Airport,O'Hare International Airport,2798.7521833282563,26,Boeing 767-800,266.74526627999455,502.03634405938254,-15412.515762623043
Seattle-Tacoma International Airport,O'Hare International Airport,2798.7521833282563,26,Airbus A200-100,280.67727103880475,565.0770072165249,-8193.616604639612
Seattle-Tacoma International Airport,O'Hare International Airport,2798.7521833282563,26,Airbus A220-300,280.67727103880475,423.1313987245415,-9308.890771939914
Seattle-Tacoma International Airport,Los Angeles International Airport,1549.0288810443096,50,Boeing 737-600,172.46509823822674,415.4830077810311,5941.407011268746
Seattle-Tacoma International Airport,Los Angeles International Airport,1549.0288810443096,50,Boeing 767-800,172.46509823822674,309.363831079868,-2072.7376682351132
Seattle-Tacoma International Airport,Los Angeles International Airport,1549.0288810443096,50,Airbus A200-100,179.1563089723536,356.85548441761085,3390.127101967304
Seattle-Tacoma International Airport,Los Angeles International Airport,1549.0288810443096,50,Airbus A220-300,179.1563089723536,271.40179475317376,542.8035895063458
Seattle-Tacoma International Airport,John F. Kennedy International Airport,3958.6559812277956,18,Boeing 737-600,343.4485355728787,887.5031840669296,-15708.806357984651
Seattle-Tacoma International Airport,John F. Kennedy International Airport,3958.6559812277956,18,Boeing 767-800,343.4485355728787,680.8611920456215,-26349.328132165552
Seattle-Tacoma International Airport,John F. Kennedy International Airport,3958.6559812277956,18,Airbus A200-100,364.3292698831382,758.3333341630567,-17062.500018668776
Seattle-Tacoma International Airport,John F. Kennedy International Airport,3958.6559812277956,18,Airbus A220-300,364.3292698831382,563.9559665137047,-16918.678995411137
Seattle-Tacoma International Airport,Harry Reid International Airport,1405.1789862039434,6,Boeing 737-600,162.66605908016362,387.3043519566144,-11502.939253111446
Seattle-Tacoma International Airport,Harry Reid International Airport,1405.1789862039434,6,Boeing 767-800,162.66605908016362,287.1861852921326,-14560.339594311123
Seattle-Tacoma International Airport,Harry Reid International Airport,1405.1789862039434,6,Airbus A200-100,168.49549660770194,332.88806370665475,-11484.638197879589
Seattle-Tacoma International Airport,Harry Reid International Airport,1405.1789862039434,6,Airbus A220-300,168.49549660770194,253.9368986953322,-10665.349745203952
Seattle-Tacoma International Airport,Orlando International Airport,4185.333167369918,7,Boeing 737-600,358.8897607869197,931.9068203617941,-26745.725744383486
Seattle-Tacoma International Airport,Orlando International Airport,4185.333167369918,7,Boeing 767-800,358.8897607869197,715.8084983888018,-35575.682369923445
Seattle-Tacoma International Airport,Orlando International Airport,4185.333167369918,7,Airbus A200-100,381.1284684608646,796.1009494391953,-26669.381806213045
Seattle-Tacoma International Airport,Orlando International Airport,4185.333167369918,7,Airbus A220-300,381.1284684608646,591.4769702589591,-24250.555780617324
Seattle-Tacoma International Airport,Miami International Airport,4471.323087785528,8,Boeing 737-600,378.37136299506744,987.9291869098324,-27365.638477402354
Seattle-Tacoma International Airport,Miami International Airport,4471.323087785528,8,Boeing 767-800,378.37136299506744,759.9001757645727,-37007.13855973469
Seattle-Tacoma International Airport,Miami International Airport,4471.323087785528,8,Airbus A200-100,402.3233736300057,843.750902533011,-27421.904332322854
Seattle-Tacoma International Airport,Miami International Airport,4471.323087785528,8,Airbus A220-300,402.3233736300057,626.1991661923788,-25047.96664769515
Seattle-Tacoma International Airport,Charlotte Douglas International Airport,3724.3161208533907,7,Boeing 737-600,327.4853298253034,841.5985118475988,-24153.877290026085
Seattle-Tacoma International Airport,Charlotte Douglas International Airport,3724.3161208533907,7,Boeing 767-800,327.4853298253034,644.732514835963,-32043.205987347363
Seattle-Tacoma International Airport,Charlotte Douglas International Airport,3724.3161208533907,7,Airbus A200-100,346.96218536922476,719.2890093189346,-24096.18181218431
Seattle-Tacoma International Airport,Charlotte Douglas International Airport,3724.3161208533907,7,Airbus A220-300,346.96218536922476,535.5046332110986,-21955.689961655044
Seattle-Tacoma International Airport,Phoenix Sky Harbor International Airport,1798.016542211683,13,Boeing 737-600,189.42611057932845,464.2570275072733,-10538.634524415102
Seattle-Tacoma International Airport,Phoenix Sky Harbor International Airport,1798.016542211683,13,Boeing 767-800,189.42611057932845,347.7507910495956,-15196.709568867327
Seattle-Tacoma International Airport,Phoenix Sky Harbor International Airport,1798.016542211683,13,Airbus A200-100,197.60895184542966,398.3403394024393,-10954.359333567081
Seattle-Tacoma International Airport,Phoenix Sky Harbor International Airport,1798.016542211683,13,Airbus A220-300,197.60895184542966,301.6315257293343,-10557.103400526701
Seattle-Tacoma International Airport,Newark Liberty International Airport,3925.128571824101,18,Boeing 737-600,341.16465209851253,880.9355231637401,-15592.558759998195
