Origin Airport,Destination Airport,Aircraft,Flight Time (Minutes)
Charlotte Douglas International Airport,Seattle-Tacoma International Airport,Boeing 737-600,319.27014370277664
Charlotte Douglas International Airport,Seattle-Tacoma International Airport,Boeing 767-800,319.27014370277664
Charlotte Douglas International Airport,Seattle-Tacoma International Airport,Airbus A200-100,338.0245174631952
Charlotte Douglas International Airport,Seattle-Tacoma International Airport,Airbus A220-300,338.0245174631952
Charlotte Douglas International Airport,Phoenix Sky Harbor International Airport,Boeing 737-600,265.4987735979528
Charlotte Douglas International Airport,Phoenix Sky Harbor International Airport,Boeing 767-800,265.4987735979528
Charlotte Douglas International Airport,Phoenix Sky Harbor International Airport,Airbus A200-100,279.5242422799826
Charlotte Douglas International Airport,Phoenix Sky Harbor International Airport,Airbus A220-300,279.5242422799826
Charlotte Douglas International Airport,Newark Liberty International Airport,Boeing 737-600,125.17272657478634
Charlotte Douglas International Airport,Newark Liberty International Airport,Boeing 767-800,125.17272657478634
Charlotte Douglas International Airport,Newark Liberty International Airport,Airbus A200-100,127.7048255717134
Charlotte Douglas International Airport,Newark Liberty International Airport,Airbus A220-300,127.7048255717134
Charlotte Douglas International Airport,San Francisco International Airport,Boeing 737-600,321.0479553574504
Charlotte Douglas International Airport,San Francisco International Airport,Boeing 767-800,321.0479553574504
Charlotte Douglas International Airport,San Francisco International Airport,Airbus A200-100,339.9586781665507
Charlotte Douglas International Airport,San Francisco International Airport,Airbus A220-300,339.9586781665507
Charlotte Douglas International Airport,George Bush Intercontinental Airport,Boeing 737-600,166.26219313143918
Charlotte Douglas International Airport,George Bush Intercontinental Airport,Boeing 767-800,166.26219313143918
Charlotte Douglas International Airport,George Bush Intercontinental Airport,Airbus A200-100,172.40789145992957
Charlotte Douglas International Airport,George Bush Intercontinental Airport,Airbus A220-300,172.40789145992957
Charlotte Douglas International Airport,Logan International Airport,Boeing 737-600,147.2103093954365
Charlotte Douglas International Airport,Logan International Airport,Boeing 767-800,147.2103093954365
Charlotte Douglas International Airport,Logan International Airport,Airbus A200-100,151.68049620959465
Charlotte Douglas International Airport,Logan International Airport,Airbus A220-300,151.68049620959465
Charlotte Douglas International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 737-600,136.76958104203806
Charlotte Douglas International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 767-800,136.76958104203806
Charlotte Douglas International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A200-100,140.32156150891117
Charlotte Douglas International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A220-300,140.32156150891117
Charlotte Douglas International Airport,Minneapolis-Saint Paul International Airport,Boeing 737-600,168.24081028475584
Charlotte Douglas International Airport,Minneapolis-Saint Paul International Airport,Boeing 767-800,168.24081028475584
Charlotte Douglas International Airport,Minneapolis-Saint Paul International Airport,Airbus A200-100,174.56051743404186
Charlotte Douglas International Airport,Minneapolis-Saint Paul International Airport,Airbus A220-300,174.56051743404186
Charlotte Douglas International Airport,LaGuardia Airport,Boeing 737-600,126.86151900585403
Charlotte Douglas International Airport,LaGuardia Airport,Boeing 767-800,126.86151900585403
Charlotte Douglas International Airport,LaGuardia Airport,Airbus A200-100,129.5421382857505
Charlotte Douglas International Airport,LaGuardia Airport,Airbus A220-300,129.5421382857505
Charlotte Douglas International Airport,Detroit Metropolitan Airport,Boeing 737-600,121.68456184490792
Charlotte Douglas International Airport,Detroit Metropolitan Airport,Boeing 767-800,121.68456184490792
Charlotte Douglas International Airport,Detroit Metropolitan Airport,Airbus A200-100,123.90989536657887
Charlotte Douglas International Airport,Detroit Metropolitan Airport,Airbus A220-300,123.90989536657887
Charlotte Douglas International Airport,Philadelphia International Airport,Boeing 737-600,116.32396645861272
Charlotte Douglas International Airport,Philadelphia International Airport,Boeing 767-800,116.32396645861272
Charlotte Douglas International Airport,Philadelphia International Airport,Airbus A200-100,118.07786422002648
Charlotte Douglas International Airport,Philadelphia International Airport,Airbus A220-300,118.07786422002648
Charlotte Douglas International Airport,Salt Lake City International Airport,Boeing 737-600,260.58250495587936
Charlotte Douglas International Airport,Salt Lake City International Airport,Boeing 767-800,260.58250495587936
Charlotte Douglas International Airport,Salt Lake City International Airport,Airbus A200-100,274.1756140438929
Charlotte Douglas International Airport,Salt Lake City International Airport,Airbus A220-300,274.1756140438929
Charlotte Douglas International Airport,Ronald Reagan Washington National Airport,Boeing 737-600,96.52154070439339
Charlotte Douglas International Airport,Ronald Reagan Washington National Airport,Boeing 767-800,96.52154070439339
Charlotte Douglas International Airport,Ronald Reagan Washington National Airport,Airbus A200-100,97.3814781610761
Charlotte Douglas International Airport,Ronald Reagan Washington National Airport,Airbus A220-300,97.3814781610761
Charlotte Douglas International Airport,San Diego International Airport,Boeing 737-600,297.8592109674061
Charlotte Douglas International Airport,San Diego International Airport,Boeing 767-800,297.8592109674061
Charlotte Douglas International Airport,San Diego International Airport,Airbus A200-100,314.7306074418089
Charlotte Douglas International Airport,San Diego International Airport,Airbus A220-300,314.7306074418089
Charlotte Douglas International Airport,Baltimore/Washington International Airport,Boeing 737-600,106.68302011376144
Charlotte Douglas International Airport,Baltimore/Washington International Airport,Boeing 767-800,106.68302011376144
Charlotte Douglas International Airport,Baltimore/Washington International Airport,Airbus A200-100,107.58904808793038
Charlotte Douglas International Airport,Baltimore/Washington International Airport,Airbus A220-300,107.58904808793038
Charlotte Douglas International Airport,Tampa International Airport,Boeing 737-600,122.56183530501096
Charlotte Douglas International Airport,Tampa International Airport,Boeing 767-800,122.56183530501096
Charlotte Douglas International Airport,Tampa International Airport,Airbus A200-100,124.86432034639454
Charlotte Douglas International Airport,Tampa International Airport,Airbus A220-300,124.86432034639454
Charlotte Douglas International Airport,Austin-Bergstrom International Airport,Boeing 737-600,179.1868536661636
Charlotte Douglas International Airport,Austin-Bergstrom International Airport,Boeing 767-800,179.1868536661636
Charlotte Douglas International Airport,Austin-Bergstrom International Airport,Airbus A200-100,186.46920692310312
Charlotte Douglas International Airport,Austin-Bergstrom International Airport,Airbus A220-300,186.46920692310312
Charlotte Douglas International Airport,Washington Dulles International Airport,Boeing 737-600,95.5254429759443
Charlotte Douglas International Airport,Washington Dulles International Airport,Boeing 767-800,95.5254429759443
Charlotte Douglas International Airport,Washington Dulles International Airport,Airbus A200-100,96.2977789525559
Charlotte Douglas International Airport,Washington Dulles International Airport,Airbus A220-300,96.2977789525559
Charlotte Douglas International Airport,Nashville International Airport,Boeing 737-600,95.97785518993656
Charlotte Douglas International Airport,Nashville International Airport,Boeing 767-800,95.97785518993656
Charlotte Douglas International Airport,Nashville International Airport,Airbus A200-100,96.78997840671151
Charlotte Douglas International Airport,Nashville International Airport,Airbus A220-300,96.78997840671151
Charlotte Douglas International Airport,Paris Charles de Gaulle Airport,Boeing 737-600,544.5364641851239
Charlotte Douglas International Airport,Paris Charles de Gaulle Airport,Boeing 767-800,544.5364641851239
Charlotte Douglas International Airport,Paris Charles de Gaulle Airport,Airbus A200-100,583.1018088180018
Charlotte Douglas International Airport,Paris Charles de Gaulle Airport,Airbus A220-300,583.1018088180018
Seattle-Tacoma International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 737-600,318.57160312085864
Seattle-Tacoma International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 767-800,318.57160312085864
Seattle-Tacoma International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A200-100,337.0886546364247
Seattle-Tacoma International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A220-300,337.0886546364247
Seattle-Tacoma International Airport,Dallas/Fort Worth International Airport,Boeing 737-600,259.91120901495185
