source airport,destination airport,airplane type,total Cost,break even cost per ticket, profit/loss per flight, percent full
San Diego International Airport,Tampa International Airport,Boeing 767-800,33788.04712493776,595.9091203692727,-29616.68328235285,0.037037037037037035
San Diego International Airport,Tampa International Airport,Airbus A200-100,26994.281991180025,666.5254812637044,-22328.603622334093,0.05185185185185185
San Diego International Airport,Tampa International Airport,Airbus A220-300,23858.698083291838,497.05621006857996,-20379.30461281178,0.04375
San Diego International Airport,Austin-Bergstrom International Airport,Boeing 737-600,17210.600398926224,482.08964702874584,-14800.152163782495,0.04201680672268908
San Diego International Airport,Austin-Bergstrom International Airport,Boeing 767-800,20513.25049865778,361.7857230803842,-18704.32188325586,0.026455026455026454
San Diego International Airport,Austin-Bergstrom International Airport,Airbus A200-100,16747.07056036741,413.50791507080027,-14679.530985013409,0.037037037037037035
San Diego International Airport,Austin-Bergstrom International Airport,Airbus A220-300,15008.833665771852,312.68403470358027,-13445.41349225395,0.03125
San Diego International Airport,Washington Dulles International Airport,Boeing 737-600,29748.92333473386,833.3031746424051,-25582.407461521834,0.04201680672268908
San Diego International Airport,Washington Dulles International Airport,Boeing 767-800,36186.15416841733,638.2037772207642,-32995.13528231351,0.026455026455026454
San Diego International Airport,Washington Dulles International Airport,Airbus A200-100,28845.452340532676,712.2333911242636,-25284.28538491136,0.037037037037037035
San Diego International Airport,Washington Dulles International Airport,Airbus A220-300,25457.436112278217,530.3632523391295,-22805.61985058257,0.03125
San Diego International Airport,Nashville International Airport,Boeing 737-600,23943.041013815593,670.6734177539382,-20589.673925045903,0.04201680672268908
San Diego International Airport,Nashville International Airport,Boeing 767-800,28928.801267269497,510.2081352252116,-26377.76059114344,0.026455026455026454
San Diego International Airport,Nashville International Airport,Airbus A200-100,23243.285188769434,573.9082762659119,-20373.743807439874,0.037037037037037035
San Diego International Airport,Nashville International Airport,Airbus A220-300,20619.20084484633,429.5666842676319,-18471.36742350817,0.03125
San Diego International Airport,Paris Charles de Gaulle Airport,Boeing 737-600,70678.16061572779,1979.7804094041398,-13264.52874300773,0.24369747899159663
San Diego International Airport,Paris Charles de Gaulle Airport,Boeing 767-800,87347.70076965974,1540.5238230980556,-42672.509899816134,0.15343915343915343
San Diego International Airport,Paris Charles de Gaulle Airport,Airbus A200-100,68338.57603271981,1687.3722477214767,-19404.78084879698,0.21481481481481482
San Diego International Airport,Paris Charles de Gaulle Airport,Airbus A220-300,59565.13384643983,1240.9402884674964,-23577.865480882436,0.18125
Baltimore/Washington International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 737-600,10468.53439059853,293.23625743973474,-7829.408073640918,0.07563025210084033
Baltimore/Washington International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 767-800,12085.667988248162,213.15111090384767,-10167.307990113533,0.047619047619047616
Baltimore/Washington International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A200-100,10241.56827163016,252.87822892913974,-7965.664211267902,0.06666666666666667
Baltimore/Washington International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A220-300,9390.445325498775,195.63427761455782,-7629.7368269677545,0.05625
Baltimore/Washington International Airport,Dallas/Fort Worth International Airport,Boeing 737-600,17570.3336024455,492.1662073514146,-12156.505321579938,0.09243697478991597
Baltimore/Washington International Airport,Dallas/Fort Worth International Airport,Boeing 767-800,20962.91700305687,369.7163492602623,-16896.037161193985,0.0582010582010582
Baltimore/Washington International Airport,Dallas/Fort Worth International Airport,Airbus A200-100,17094.18154621934,422.07855669677383,-12451.317422554828,0.08148148148148149
Baltimore/Washington International Airport,Dallas/Fort Worth International Airport,Airbus A220-300,15308.611335371246,318.9294028202343,-11800.387904348669,0.06875
Baltimore/Washington International Airport,Denver International Airport,Boeing 737-600,20579.27872922037,576.4503845719992,-18273.47719093237,0.03361344537815126
Baltimore/Washington International Airport,Denver International Airport,Boeing 767-800,24724.098411525465,436.05111836905587,-22979.89393804924,0.021164021164021163
Baltimore/Washington International Airport,Denver International Airport,Airbus A200-100,19997.54965100211,493.76665804943485,-18022.48301880437,0.02962962962962963
Baltimore/Washington International Airport,Denver International Airport,Airbus A220-300,17816.065607683646,371.16803349340927,-16331.393473710008,0.025
Baltimore/Washington International Airport,O'Hare International Airport,Boeing 737-600,10957.500747323056,306.9327940426627,-6660.441630725779,0.11764705882352941
Baltimore/Washington International Airport,O'Hare International Airport,Boeing 767-800,12696.87593415382,223.93079248948538,-9561.844839301026,0.07407407407407407
Baltimore/Washington International Airport,O'Hare International Airport,Airbus A200-100,10713.377914083652,264.52784973046056,-7009.988017857204,0.1037037037037037
Baltimore/Washington International Airport,O'Hare International Airport,Airbus A220-300,9797.917289435882,204.12327686324753,-6940.191413350416,0.0875
Baltimore/Washington International Airport,Los Angeles International Airport,Boeing 737-600,29743.256024422124,833.1444264544014,-8081.500936607688,0.2184873949579832
Baltimore/Washington International Airport,Los Angeles International Airport,Boeing 767-800,36179.070030527655,638.0788365172426,-19589.020281079345,0.13756613756613756
Baltimore/Washington International Airport,Los Angeles International Airport,Airbus A200-100,28839.983883214332,712.0983674867737,-10325.426328558216,0.1925925925925926
Baltimore/Washington International Airport,Los Angeles International Airport,Airbus A220-300,25452.713353685103,530.2648615351063,-11665.826953772339,0.1625
Baltimore/Washington International Airport,John F. Kennedy International Airport,Boeing 737-600,6071.2877686791,170.06408315627732,-4540.7110202726035,0.07563025210084033
Baltimore/Washington International Airport,John F. Kennedy International Airport,Boeing 767-800,6589.109710848876,116.21004781038582,-5543.219280555403,0.047619047619047616
Baltimore/Washington International Airport,John F. Kennedy International Airport,Airbus A200-100,5998.611004865799,148.11385197199505,-4665.586337117844,0.06666666666666667
Baltimore/Washington International Airport,John F. Kennedy International Airport,Airbus A220-300,5726.073140565917,119.29319042845661,-4652.434426709808,0.05625
Baltimore/Washington International Airport,Harry Reid International Airport,Boeing 737-600,27308.490047503314,764.9436988096168,-25013.658951074463,0.025210084033613446
Baltimore/Washington International Airport,Harry Reid International Airport,Boeing 767-800,33135.612559379144,584.4023379079215,-31382.40554565538,0.015873015873015872
Baltimore/Washington International Airport,Harry Reid International Airport,Airbus A200-100,26490.64829145057,654.0900812703844,-24528.378047639417,0.022222222222222223
Baltimore/Washington International Airport,Harry Reid International Airport,Airbus A220-300,23423.74170625276,487.9946188802658,-21959.757849611964,0.01875
Baltimore/Washington International Airport,Orlando International Airport,Boeing 737-600,12839.046976894915,359.6371702211461,-11400.49829601033,0.03361344537815126
Baltimore/Washington International Airport,Orlando International Airport,Boeing 767-800,15048.808721118645,265.4110885558844,-13987.164366895107,0.021164021164021163
Baltimore/Washington International Airport,Orlando International Airport,Airbus A200-100,12528.90497770562,309.35567846186717,-11291.482263858152,0.02962962962962963
Baltimore/Washington International Airport,Orlando International Airport,Airbus A220-300,11365.872480745762,236.78901001553672,-10418.716440683615,0.025
Baltimore/Washington International Airport,Miami International Airport,Boeing 737-600,14608.6015824409,409.2045261187928,-12971.78347796573,0.03361344537815126
Baltimore/Washington International Airport,Miami International Airport,Boeing 767-800,17260.75197805113,304.42243347532855,-16043.062244149814,0.021164021164021163
Baltimore/Washington International Airport,Miami International Airport,Airbus A200-100,14236.369947969291,351.51530735726647,-12830.308718540226,0.02962962962962963
Baltimore/Washington International Airport,Miami International Airport,Airbus A220-300,12840.50131870075,267.510444139599,-11770.459542142355,0.025
Baltimore/Washington International Airport,Charlotte Douglas International Airport,Boeing 737-600,8058.230651576143,225.72074654274914,-7155.3476654051465,0.03361344537815126
Baltimore/Washington International Airport,Charlotte Douglas International Airport,Boeing 767-800,9072.788314470177,160.0139032534423,-8432.732701456409,0.021164021164021163
Baltimore/Washington International Airport,Charlotte Douglas International Airport,Airbus A200-100,7915.8365936261025,195.45275539817538,-7134.025572033401,0.02962962962962963
Baltimore/Washington International Airport,Charlotte Douglas International Airport,Airbus A220-300,7381.858876313452,153.7887265898636,-6766.703969953998,0.025
Baltimore/Washington International Airport,Seattle-Tacoma International Airport,Boeing 737-600,29797.75546698794,834.6710214842561,-24789.7293380824,0.05042016806722689
Baltimore/Washington International Airport,Seattle-Tacoma International Airport,Boeing 767-800,36247.19433373494,639.2803233462952,-32411.512393657165,0.031746031746031744
Baltimore/Washington International Airport,Seattle-Tacoma International Airport,Airbus A200-100,28892.571064637494,713.3968164108023,-24612.19016617268,0.044444444444444446
Baltimore/Washington International Airport,Seattle-Tacoma International Airport,Airbus A220-300,25498.129555823285,531.2110324129851,-22310.863361345375,0.0375
Baltimore/Washington International Airport,Phoenix Sky Harbor International Airport,Boeing 737-600,26145.903563315842,732.378251073273,-21019.25580580293,0.058823529411764705
Baltimore/Washington International Airport,Phoenix Sky Harbor International Airport,Boeing 767-800,31682.379454144804,558.772124411725,-27770.97458326273,0.037037037037037035
Baltimore/Washington International Airport,Phoenix Sky Harbor International Airport,Airbus A200-100,25368.854315480203,626.3914645797581,-20984.114063421897,0.05185185185185185
Baltimore/Washington International Airport,Phoenix Sky Harbor International Airport,Airbus A220-300,22454.919636096532,467.8108257520111,-19180.243855832454,0.04375
Baltimore/Washington International Airport,Newark Liberty International Airport,Boeing 737-600,5903.206504198534,165.35592448735392,-4415.003183812349,0.07563025210084033
Baltimore/Washington International Airport,Newark Liberty International Airport,Boeing 767-800,6379.008130248168,112.50455256169609,-5366.467157192903,0.047619047619047616
Baltimore/Washington International Airport,Newark Liberty International Airport,Airbus A200-100,5836.427328612621,144.10931675586718,-4539.443477809817,0.06666666666666667
Baltimore/Washington International Airport,Newark Liberty International Airport,Airbus A220-300,5586.005420165445,116.37511292011344,-4538.629403884424,0.05625
Baltimore/Washington International Airport,San Francisco International Airport,Boeing 737-600,31127.17510016549,871.9096666713023,-22408.078433452465,0.08403361344537816
Baltimore/Washington International Airport,San Francisco International Airport,Boeing 767-800,37908.96887520686,668.5885163175814,-31223.083712031046,0.05291005291005291
Baltimore/Washington International Airport,San Francisco International Airport,Airbus A200-100,30175.34439489653,745.0702319727538,-22724.64207516899,0.07407407407407407
Baltimore/Washington International Airport,San Francisco International Airport,Airbus A220-300,26605.97925013791,554.2912343778731,-21063.066906359178,0.0625
Baltimore/Washington International Airport,George Bush Intercontinental Airport,Boeing 737-600,17775.436854237756,497.9113964772481,-12796.322889465275,0.08403361344537816
Baltimore/Washington International Airport,George Bush Intercontinental Airport,Boeing 767-800,21219.2960677972,374.2380258870759,-17476.915808926442,0.05291005291005291
Baltimore/Washington International Airport,George Bush Intercontinental Airport,Airbus A200-100,17292.088192685558,426.96514056013723,-13022.436787084185,0.07407407407407407
Baltimore/Washington International Airport,George Bush Intercontinental Airport,Airbus A220-300,15479.530711864798,322.49022316385,-12254.628480226298,0.0625
Baltimore/Washington International Airport,Logan International Airport,Boeing 737-600,8167.524159958127,228.7821893545694,-6566.048834476142,0.058823529411764705
Baltimore/Washington International Airport,Logan International Airport,Boeing 767-800,9209.405199947658,162.42337213311566,-8072.441595015848,0.037037037037037035
Baltimore/Washington International Airport,Logan International Airport,Airbus A200-100,8021.295242064859,198.05667264357677,-6634.898533559822,0.05185185185185185
Baltimore/Washington International Airport,Logan International Airport,Airbus A220-300,7472.936799965105,155.68618333260636,-6383.133516636861,0.04375
Baltimore/Washington International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 737-600,14380.563930404598,402.81691681805603,-12769.296263132373,0.03361344537815126
Baltimore/Washington International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 767-800,16975.70491300575,299.3951483775265,-15778.124319495644,0.021164021164021163
Baltimore/Washington International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A200-100,14016.333617057071,346.08231153227337,-12632.004370927978,0.02962962962962963
Baltimore/Washington International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A220-300,12650.469942003832,263.5514571250798,-11596.264113503514,0.025
Baltimore/Washington International Airport,Minneapolis-Saint Paul International Airport,Boeing 737-600,14451.249896636837,404.79691587218036,-12427.265317275935,0.04201680672268908
Baltimore/Washington International Airport,Minneapolis-Saint Paul International Airport,Boeing 767-800,17064.062370796048,300.9534809664206,-15559.294965963945,0.026455026455026454
Baltimore/Washington International Airport,Minneapolis-Saint Paul International Airport,Airbus A200-100,14084.539373947826,347.76640429500804,-12345.707352472786,0.037037037037037035
Baltimore/Washington International Airport,Minneapolis-Saint Paul International Airport,Airbus A220-300,12709.37491386403,264.778644038834,-11385.48169366986,0.03125
Baltimore/Washington International Airport,LaGuardia Airport,Boeing 737-600,6083.240607605584,170.398896571585,-4549.650538461319,0.07563025210084033
Baltimore/Washington International Airport,LaGuardia Airport,Boeing 767-800,6604.05075950698,116.47355836872983,-5555.788734188412,0.047619047619047616
Baltimore/Washington International Airport,LaGuardia Airport,Airbus A200-100,6010.144445935213,148.39862829469664,-4674.556791282944,0.06666666666666667
Baltimore/Washington International Airport,LaGuardia Airport,Airbus A220-300,5736.0338396713205,119.50070499315251,-4660.527494732948,0.05625
Baltimore/Washington International Airport,Detroit Metropolitan Airport,Boeing 737-600,8583.192124174402,240.425549696762,-7140.63882599383,0.05042016806722689
Baltimore/Washington International Airport,Detroit Metropolitan Airport,Boeing 767-800,9728.990155218004,171.58712795798948,-8699.467387470067,0.031746031746031744
Baltimore/Washington International Airport,Detroit Metropolitan Airport,Airbus A200-100,8422.378365431443,207.95995964028253,-7174.618607589748,0.044444444444444446
Baltimore/Washington International Airport,Detroit Metropolitan Airport,Airbus A220-300,7819.326770145335,162.9026410446945,-6841.910923877168,0.0375
Baltimore/Washington International Airport,Philadelphia International Airport,Boeing 737-600,3993.006751836364,111.84892862286735,-2986.366394230558,0.07563025210084033
Baltimore/Washington International Airport,Philadelphia International Airport,Boeing 767-800,3991.2584397954543,70.39256507575757,-3357.725354113636,0.047619047619047616
Baltimore/Washington International Airport,Philadelphia International Airport,Airbus A200-100,3993.252128964912,98.59881799913363,-3105.8627669727093,0.06666666666666667
Baltimore/Washington International Airport,Philadelphia International Airport,Airbus A220-300,3994.17229319697,83.21192277493687,-3245.264988222538,0.05625
Baltimore/Washington International Airport,Salt Lake City International Airport,Boeing 737-600,24679.404403790308,691.299843243426,-23296.804717303457,0.01680672268907563
Baltimore/Washington International Airport,Salt Lake City International Airport,Boeing 767-800,29849.25550473789,526.4418960271233,-28796.37171268364,0.010582010582010581
Baltimore/Washington International Airport,Salt Lake City International Airport,Airbus A200-100,23953.811266815213,591.4521300448201,-22770.907006725574,0.014814814814814815
Baltimore/Washington International Airport,Salt Lake City International Airport,Airbus A220-300,21232.83700315859,442.35077089913733,-20348.135461360318,0.0125
Baltimore/Washington International Airport,Ronald Reagan Washington National Airport,Boeing 737-600,3993.006751836364,111.84892862286735,-3657.459965967762,0.025210084033613446
Baltimore/Washington International Airport,Ronald Reagan Washington National Airport,Boeing 767-800,3991.2584397954543,70.39256507575757,-3780.0807445681817,0.015873015873015872
Baltimore/Washington International Airport,Ronald Reagan Washington National Airport,Airbus A200-100,3993.252128964912,98.59881799913363,-3697.455674967511,0.022222222222222223
Baltimore/Washington International Airport,Ronald Reagan Washington National Airport,Airbus A220-300,3994.17229319697,83.21192277493687,-3744.536524872159,0.01875
Baltimore/Washington International Airport,San Diego International Airport,Boeing 737-600,29381.573869470292,823.0132736546301,-25266.507501197142,0.04201680672268908
Baltimore/Washington International Airport,San Diego International Airport,Boeing 767-800,35726.967336837864,630.1052440359413,-32576.44111665816,0.026455026455026454
Baltimore/Washington International Airport,San Diego International Airport,Airbus A200-100,28490.992330190635,703.4812921034725,-24973.585869673272,0.037037037037037035
Baltimore/Washington International Airport,San Diego International Airport,Airbus A220-300,25151.31155789191,523.9856574560814,-22531.383270611503,0.03125
Baltimore/Washington International Airport,Tampa International Airport,Boeing 737-600,13448.431017711238,376.70675119639327,-11941.604012925665,0.03361344537815126
Baltimore/Washington International Airport,Tampa International Airport,Boeing 767-800,15810.538772139049,278.8454809901067,-14695.156848178622,0.021164021164021163
Baltimore/Washington International Airport,Tampa International Airport,Airbus A200-100,13116.90712235295,323.8742499346407,-11821.410122614387,0.02962962962962963
Baltimore/Washington International Airport,Tampa International Airport,Airbus A220-300,11873.692514759365,247.36859405748677,-10884.218138529417,0.025
Baltimore/Washington International Airport,Austin-Bergstrom International Airport,Boeing 737-600,18953.571300517873,530.9123613590441,-17360.83421644074,0.025210084033613446
Baltimore/Washington International Airport,Austin-Bergstrom International Airport,Boeing 767-800,22691.964125647344,400.2110075070079,-21491.331103126322,0.015873015873015872
Baltimore/Washington International Airport,Austin-Bergstrom International Airport,Airbus A200-100,18428.884588219003,455.0341873634322,-17063.782026128705,0.022222222222222223
Baltimore/Washington International Airport,Austin-Bergstrom International Airport,Airbus A220-300,16461.30941709823,342.94394618954647,-15432.47757852959,0.01875
Baltimore/Washington International Airport,Washington Dulles International Airport,Boeing 737-600,3993.006751836364,111.84892862286735,-3657.459965967762,0.025210084033613446
Baltimore/Washington International Airport,Washington Dulles International Airport,Boeing 767-800,3991.2584397954543,70.39256507575757,-3780.0807445681817,0.015873015873015872
Baltimore/Washington International Airport,Washington Dulles International Airport,Airbus A200-100,3993.252128964912,98.59881799913363,-3697.455674967511,0.022222222222222223
Baltimore/Washington International Airport,Washington Dulles International Airport,Airbus A220-300,3994.17229319697,83.21192277493687,-3744.536524872159,0.01875
Baltimore/Washington International Airport,Nashville International Airport,Boeing 737-600,10578.948789275724,296.32909773881585,-9689.961496059277,0.025210084033613446
Baltimore/Washington International Airport,Nashville International Airport,Boeing 767-800,12223.685986594655,215.58529076886518,-11576.93011428806,0.015873015873015872
Baltimore/Washington International Airport,Nashville International Airport,Airbus A200-100,10348.108480880084,255.50885137975516,-9581.581926740819,0.022222222222222223
Baltimore/Washington International Airport,Nashville International Airport,Airbus A220-300,9482.457324396437,197.5511942582591,-8889.80374162166,0.01875
Baltimore/Washington International Airport,Paris Charles de Gaulle Airport,Boeing 737-600,48082.4546344855,1346.8474687530954,-23839.200196929778,0.15126050420168066
Baltimore/Washington International Airport,Paris Charles de Gaulle Airport,Boeing 767-800,59103.06829310687,1042.3821568449184,-40340.18946989834,0.09523809523809523
Baltimore/Washington International Airport,Paris Charles de Gaulle Airport,Airbus A200-100,46535.70184029303,1149.0296750689638,-25853.167689051686,0.13333333333333333
Baltimore/Washington International Airport,Paris Charles de Gaulle Airport,Airbus A220-300,40735.37886207125,848.6537262931511,-25459.611788794533,0.1125
Tampa International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 737-600,8571.176227953481,240.08896997068578,-5450.019618334566,0.1092436974789916
Tampa International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 767-800,9713.970284941854,171.32222724765174,-7486.7813307223805,0.06878306878306878
Tampa International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A200-100,8410.784079604236,207.67368097788238,-5711.026226891765,0.0962962962962963
Tampa International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A220-300,7809.313523294569,162.69403173530353,-5694.291110735623,0.08125
Tampa International Airport,Dallas/Fort Worth International Airport,Boeing 737-600,14384.815378882024,402.93600501070097,-7937.839298710808,0.13445378151260504
Tampa International Airport,Dallas/Fort Worth International Airport,Boeing 767-800,16981.019223602532,299.4888751958119,-12189.197220469541,0.08465608465608465
Tampa International Airport,Dallas/Fort Worth International Airport,Airbus A200-100,14020.43589190371,346.1836022692274,-8481.49825559607,0.11851851851851852
Tampa International Airport,Dallas/Fort Worth International Airport,Airbus A220-300,12654.01281573502,263.62526699447955,-8436.008543823347,0.1
Tampa International Airport,Denver International Airport,Boeing 737-600,20776.263256791215,581.9681584535355,-17284.45430607,0.05042016806722689
Tampa International Airport,Denver International Airport,Boeing 767-800,24970.32907098902,440.3938107758205,-22327.9662063341,0.031746031746031744
Tampa International Airport,Denver International Airport,Airbus A200-100,20187.622440763458,498.45981335218414,-17196.863560650352,0.044444444444444446
Tampa International Airport,Denver International Airport,Airbus A220-300,17980.219380659346,374.5879037637364,-15732.691958076928,0.0375
Tampa International Airport,O'Hare International Airport,Boeing 737-600,15338.23258370756,429.6423692915284,-6745.385197876993,0.16806722689075632
Tampa International Airport,O'Hare International Airport,Boeing 767-800,18172.790729634453,320.507773009426,-11762.635269445933,0.10582010582010581
Tampa International Airport,O'Hare International Airport,Airbus A200-100,14940.399861472211,368.8987620116595,-7562.424621239021,0.14814814814814814
Tampa International Airport,O'Hare International Airport,Airbus A220-300,13448.527153089635,280.17764902270073,-7844.974172635621,0.125
Tampa International Airport,Los Angeles International Airport,Boeing 737-600,27892.695124941256,781.3079866930325,2578.3163560870125,0.3277310924369748
Tampa International Airport,Los Angeles International Airport,Boeing 767-800,33865.868906176576,597.2816385569062,-10571.885002457235,0.20634920634920634
Tampa International Airport,Los Angeles International Airport,Airbus A200-100,27054.35494511876,668.0087640770064,-1002.0131461155106,0.28888888888888886
Tampa International Airport,Los Angeles International Airport,Airbus A220-300,23910.57927078438,498.1370681413412,-4483.23361327207,0.24375
Tampa International Airport,John F. Kennedy International Airport,Boeing 737-600,15421.937869509722,431.9870551683396,-9374.119097152969,0.11764705882352941
Tampa International Airport,John F. Kennedy International Airport,Boeing 767-800,18277.422336887154,322.3531276346941,-13764.478550001437,0.07407407407407407
Tampa International Airport,John F. Kennedy International Airport,Airbus A200-100,15021.168119702366,370.89303999265104,-9828.665559805253,0.1037037037037037
Tampa International Airport,John F. Kennedy International Airport,Airbus A220-300,13518.281557924769,281.63086579009934,-9575.449436863379,0.0875
Tampa International Airport,Harry Reid International Airport,Boeing 737-600,25995.122252654586,728.1546849483078,-22354.348827913047,0.04201680672268908
Tampa International Airport,Harry Reid International Airport,Boeing 767-800,31493.902815818234,555.4480214430024,-28716.66270860322,0.026455026455026454
Tampa International Airport,Harry Reid International Airport,Airbus A200-100,25223.363577122847,622.7991006696999,-22109.36807377435,0.037037037037037035
Tampa International Airport,Harry Reid International Airport,Airbus A220-300,22329.26854387882,465.1930946641421,-20003.30307055811,0.03125
Tampa International Airport,Orlando International Airport,Boeing 737-600,3993.006751836364,111.84892862286735,-3321.91318009916,0.05042016806722689
Tampa International Airport,Orlando International Airport,Boeing 767-800,3991.2584397954543,70.39256507575757,-3568.9030493409086,0.031746031746031744
Tampa International Airport,Orlando International Airport,Airbus A200-100,3993.252128964912,98.59881799913363,-3401.6592209701103,0.044444444444444446
Tampa International Airport,Orlando International Airport,Airbus A220-300,3994.17229319697,83.21192277493687,-3494.9007565473485,0.0375
Tampa International Airport,Miami International Airport,Boeing 737-600,6311.322188017566,176.78773635903548,-5073.808033504318,0.058823529411764705
Tampa International Airport,Miami International Airport,Boeing 767-800,6889.152735021957,121.50181190514915,-6038.640051685912,0.037037037037037035
Tampa International Airport,Miami International Airport,Airbus A200-100,6230.223163876599,153.83267071300244,-5153.394468885582,0.05185185185185185
Tampa International Airport,Miami International Airport,Airbus A220-300,5926.101823347972,123.46045465308275,-5061.878640776393,0.04375
Tampa International Airport,Charlotte Douglas International Airport,Boeing 737-600,9751.81635613348,273.1601220205457,-8112.855624010206,0.05042016806722689
Tampa International Airport,Charlotte Douglas International Airport,Boeing 767-800,11189.77044516685,197.3504487683748,-10005.667752556601,0.031746031746031744
Tampa International Airport,Charlotte Douglas International Airport,Airbus A200-100,9549.998238374412,235.80242563887435,-8135.183684541165,0.044444444444444446
Tampa International Airport,Charlotte Douglas International Airport,Airbus A220-300,8793.1802967779,183.19125618287293,-7694.032759680663,0.0375
Tampa International Airport,Seattle-Tacoma International Airport,Boeing 737-600,31844.936260084964,892.0150212908954,-23816.801068466906,0.07563025210084033
Tampa International Airport,Seattle-Tacoma International Airport,Boeing 767-800,38806.170325106206,684.4121750459649,-32646.460749692524,0.047619047619047616
Tampa International Airport,Seattle-Tacoma International Airport,Airbus A200-100,30867.920952713564,762.1708877213226,-24008.382963221662,0.06666666666666667
Tampa International Airport,Seattle-Tacoma International Airport,Airbus A220-300,27204.113550070804,566.7523656264751,-22103.342259432527,0.05625
Tampa International Airport,Phoenix Sky Harbor International Airport,Boeing 737-600,23852.960627592853,668.1501576356542,-17171.45905123631,0.08403361344537816
Tampa International Airport,Phoenix Sky Harbor International Airport,Boeing 767-800,28816.20078449107,508.2222360580436,-23733.978423910634,0.05291005291005291
Tampa International Airport,Phoenix Sky Harbor International Airport,Airbus A200-100,23156.36551785276,571.7621115519199,-17438.74440233356,0.07407407407407407
Tampa International Airport,Phoenix Sky Harbor International Airport,Airbus A220-300,20544.13385632738,428.00278867348703,-16264.105969592507,0.0625
Tampa International Airport,Newark Liberty International Airport,Boeing 737-600,15333.385110696272,429.50658573378917,-9320.292910423224,0.11764705882352941
Tampa International Airport,Newark Liberty International Airport,Boeing 767-800,18166.73138837034,320.40090632046457,-13681.118699883835,0.07407407407407407
Tampa International Airport,Newark Liberty International Airport,Airbus A200-100,14935.722475233246,368.78327099341345,-9772.756681325458,0.1037037037037037
Tampa International Airport,Newark Liberty International Airport,Airbus A220-300,13444.487592246893,280.0934915051436,-9523.178711174882,0.0875
Tampa International Airport,San Francisco International Airport,Boeing 737-600,30450.152190532976,852.9454395107277,-17655.97059787206,0.12605042016806722
Tampa International Airport,San Francisco International Airport,Boeing 767-800,37062.69023816622,653.6629671634255,-27257.74573071484,0.07936507936507936
Tampa International Airport,San Francisco International Airport,Airbus A200-100,29522.07667507568,728.9401648166835,-18587.97420282543,0.1111111111111111
Tampa International Airport,San Francisco International Airport,Airbus A220-300,26041.793492110817,542.5373644189754,-17903.733025826186,0.09375
Tampa International Airport,George Bush Intercontinental Airport,Boeing 737-600,12808.865649787325,358.79175489600357,-7426.989326347271,0.12605042016806722
Tampa International Airport,George Bush Intercontinental Airport,Boeing 767-800,15011.082062234158,264.7457153833185,-11039.89633148438,0.07936507936507936
Tampa International Airport,George Bush Intercontinental Airport,Airbus A200-100,12499.782644531631,308.63660850695385,-7870.233516927324,0.1111111111111111
Tampa International Airport,George Bush Intercontinental Airport,Airbus A220-300,11340.721374822773,236.26502864214112,-7796.745945190656,0.09375
Tampa International Airport,Logan International Airport,Boeing 737-600,17473.086172612224,489.4421897090259,-12089.222085812939,0.09243697478991597
Tampa International Airport,Logan International Airport,Boeing 767-800,20841.357715765284,367.57244648616023,-16798.06080441752,0.0582010582010582
Tampa International Airport,Logan International Airport,Airbus A200-100,17000.346306906533,419.7616372075687,-12382.968297623276,0.08148148148148149
Tampa International Airport,Logan International Airport,Airbus A220-300,15227.571810510186,317.2410793856289,-11737.919937268269,0.06875
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 737-600,6220.537102844852,174.2447367743656,-5000.823945424292,0.058823529411764705
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 767-800,6775.671378556066,119.5003770468442,-5939.1687392281565,0.037037037037037035
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A200-100,6142.623520288893,151.66971655034303,-5080.935504436492,0.05185185185185185
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A220-300,5850.447585704043,121.88432470216758,-4997.25731278887,0.04375
Tampa International Airport,Minneapolis-Saint Paul International Airport,Boeing 737-600,18595.55759001663,520.8839661069085,-14428.485861161362,0.06722689075630252
Tampa International Airport,Minneapolis-Saint Paul International Airport,Boeing 767-800,22244.44698752079,392.31828902153075,-19105.900675348545,0.042328042328042326
Tampa International Airport,Minneapolis-Saint Paul International Airport,Airbus A200-100,18083.43276229675,446.50451264930246,-14511.396661102332,0.05925925925925926
Tampa International Airport,Minneapolis-Saint Paul International Airport,Airbus A220-300,16162.964658347193,336.72843038223317,-13469.137215289327,0.05
Tampa International Airport,LaGuardia Airport,Boeing 737-600,15480.640902847788,433.6313978388737,-9409.801333103556,0.11764705882352941
Tampa International Airport,LaGuardia Airport,Boeing 767-800,18350.801128559735,323.64728621798474,-13819.739121507948,0.07407407407407407
